id	throwvx_bits	throwvy_bits	throwvz_bits	injury	wpoint_x	caughtact	catchingact	pickedact	pickingact
n02830	532BE657	532BE657	532BE657	0	0	0	0	0	0
n02831	D21CB176	D21CB176	D21CB176	0	0	0	0	0	0
n02832	D69E8915	D69E8915	D69E8915	0	0	0	0	0	0
n02833	00000000	00000000	00000000	0	0	0	0	0	0
n02834	00000000	00000000	00000000	0	0	0	0	0	0
n02835	00000000	00000000	00000000	0	0	0	0	0	0
n02836	00000000	00000000	00000000	0	0	0	0	0	0
n02837	D35A6ED5	D35A6ED5	D35A6ED5	0	0	0	0	0	0
n02838	00000000	00000000	00000000	0	0	0	0	0	0
n02839	537A9D9A	537A9D9A	537A9D9A	0	0	0	0	0	0
n02840	00000000	00000000	00000000	0	0	0	0	0	0
n02841	5300C0BC	5300C0BC	5300C0BC	0	0	0	0	0	0
n02842	D36C9D03	D36C9D03	D36C9D03	0	0	0	0	0	0
n02843	00000000	00000000	00000000	0	0	0	0	0	0
n02844	52F4BFE5	52F4BFE5	52F4BFE5	0	0	0	0	0	0
n02845	569FDFFB	569FDFFB	569FDFFB	0	0	0	0	0	0
n02846	527ABB34	527ABB34	527ABB34	0	0	0	0	0	0
n02847	D6385B04	D6385B04	D6385B04	0	0	0	0	0	0
n02848	D13640DF	D13640DF	D13640DF	0	0	0	0	0	0
n02849	D6AD77DC	D6AD77DC	D6AD77DC	0	0	0	0	0	0
n02850	569C2D9C	569C2D9C	569C2D9C	0	0	0	0	0	0
n02851	00000000	00000000	00000000	0	0	0	0	0	0
n02852	56957BED	56957BED	56957BED	0	0	0	0	0	0
n02853	00000000	00000000	00000000	0	0	0	0	0	0
n02854	D52C799D	D52C799D	D52C799D	0	0	0	0	0	0
n02855	D21FCECC	D21FCECC	D21FCECC	0	0	0	0	0	0
n02856	D52EAC3E	D52EAC3E	D52EAC3E	0	0	0	0	0	0
n02857	00000000	00000000	00000000	0	0	0	0	0	0
n02858	00000000	00000000	00000000	0	0	0	0	0	0
n02859	550D8406	550D8406	550D8406	0	0	0	0	0	0
n02860	D21C10E9	D21C10E9	D21C10E9	0	0	0	0	0	0
n02861	00000000	00000000	00000000	0	0	0	0	0	0
n02862	D356578B	D356578B	D356578B	0	0	0	0	0	0
n02863	569AD538	569AD538	569AD538	0	0	0	0	0	0
n02864	518147E7	518147E7	518147E7	0	0	0	0	0	0
n02865	531B4C38	531B4C38	531B4C38	0	0	0	0	0	0
n02866	00000000	00000000	00000000	0	0	0	0	0	0
n02867	00000000	00000000	00000000	0	0	0	0	0	0
n02868	00000000	00000000	00000000	0	0	0	0	0	0
n02869	537B7020	537B7020	537B7020	0	0	0	0	0	0
n02870	D2AA8E15	D2AA8E15	D2AA8E15	0	0	0	0	0	0
n02871	D366488A	D366488A	D366488A	0	0	0	0	0	0
n02872	D65FF11E	D65FF11E	D65FF11E	0	0	0	0	0	0
n02873	D5662C46	D5662C46	D5662C46	0	0	0	0	0	0
n02874	D1CA2834	D1CA2834	D1CA2834	0	0	0	0	0	0
n02875	00000000	00000000	00000000	0	0	0	0	0	0
n02876	00000000	00000000	00000000	0	0	0	0	0	0
n02877	00000000	00000000	00000000	0	0	0	0	0	0
n02878	D34F180B	D34F180B	D34F180B	0	0	0	0	0	0
n02879	52A3AB99	52A3AB99	52A3AB99	0	0	0	0	0	0
n02880	00000000	00000000	00000000	0	0	0	0	0	0
n02881	D196A7B3	D196A7B3	D196A7B3	0	0	0	0	0	0
n02882	D374DA31	D374DA31	D374DA31	0	0	0	0	0	0
n02883	D5A30D1C	D5A30D1C	D5A30D1C	0	0	0	0	0	0
n02884	D16E39E9	D16E39E9	D16E39E9	0	0	0	0	0	0
n02885	520DF403	520DF403	520DF403	0	0	0	0	0	0
n02886	52D4EA78	52D4EA78	52D4EA78	0	0	0	0	0	0
n02887	D60E2377	D60E2377	D60E2377	0	0	0	0	0	0
n02888	52EBF242	52EBF242	52EBF242	0	0	0	0	0	0
n02889	D3126850	D3126850	D3126850	0	0	0	0	0	0
n02890	D2336B4A	D2336B4A	D2336B4A	0	0	0	0	0	0
n02891	532D12AE	532D12AE	532D12AE	0	0	0	0	0	0
n02892	D1085BDE	D1085BDE	D1085BDE	0	0	0	0	0	0
n02893	00000000	00000000	00000000	0	0	0	0	0	0
n02894	5344BC9E	5344BC9E	5344BC9E	0	0	0	0	0	0
n02895	537AFC45	537AFC45	537AFC45	0	0	0	0	0	0
n02896	D6A43BE4	D6A43BE4	D6A43BE4	0	0	0	0	0	0
n02897	532B27B7	532B27B7	532B27B7	0	0	0	0	0	0
n02898	00000000	00000000	00000000	0	0	0	0	0	0
n02899	00000000	00000000	00000000	0	0	0	0	0	0
n02900	52F8CBF3	52F8CBF3	52F8CBF3	0	0	0	0	0	0
n02901	536CC8FF	536CC8FF	536CC8FF	0	0	0	0	0	0
n02902	00000000	00000000	00000000	0	0	0	0	0	0
n02903	D1FFA05E	D1FFA05E	D1FFA05E	0	0	0	0	0	0
n02904	53424B0F	53424B0F	53424B0F	0	0	0	0	0	0
n02905	D669B215	D669B215	D669B215	0	0	0	0	0	0
n02906	00000000	00000000	00000000	0	0	0	0	0	0
n02907	55993129	55993129	55993129	0	0	0	0	0	0
n02908	D2FAEFAC	D2FAEFAC	D2FAEFAC	0	0	0	0	0	0
n02909	D5334CA8	D5334CA8	D5334CA8	0	0	0	0	0	0
n02910	00000000	00000000	00000000	0	0	0	0	0	0
n02911	51A61D88	51A61D88	51A61D88	0	0	0	0	0	0
n02912	00000000	00000000	00000000	0	0	0	0	0	0
n02913	00000000	00000000	00000000	0	0	0	0	0	0
n02914	D2E41169	D2E41169	D2E41169	0	0	0	0	0	0
n02915	00000000	00000000	00000000	0	0	0	0	0	0
n02916	55474797	55474797	55474797	0	0	0	0	0	0
n02917	D60EE257	D60EE257	D60EE257	0	0	0	0	0	0
n02918	00000000	00000000	00000000	0	0	0	0	0	0
n02919	D668AED7	D668AED7	D668AED7	0	0	0	0	0	0
n02920	00000000	00000000	00000000	0	0	0	0	0	0
n02921	536275FB	536275FB	536275FB	0	0	0	0	0	0
n02922	D37F8619	D37F8619	D37F8619	0	0	0	0	0	0
n02923	D231EA57	D231EA57	D231EA57	0	0	0	0	0	0
n02924	56A1D448	56A1D448	56A1D448	0	0	0	0	0	0
n02925	D300B3BE	D300B3BE	D300B3BE	0	0	0	0	0	0
n02926	00000000	00000000	00000000	0	0	0	0	0	0
n02927	00000000	00000000	00000000	0	0	0	0	0	0
n02928	51931066	51931066	51931066	0	0	0	0	0	0
n02929	D10A3908	D10A3908	D10A3908	0	0	0	0	0	0
n02930	D1C5750D	D1C5750D	D1C5750D	0	0	0	0	0	0
n02931	5659485F	5659485F	5659485F	0	0	0	0	0	0
n02932	00000000	00000000	00000000	0	0	0	0	0	0
n02933	00000000	00000000	00000000	0	0	0	0	0	0
n02934	D31AFA46	D31AFA46	D31AFA46	0	0	0	0	0	0
n02935	D0B96BE9	D0B96BE9	D0B96BE9	0	0	0	0	0	0
n02936	D63D0364	D63D0364	D63D0364	0	0	0	0	0	0
n02937	D58D10D8	D58D10D8	D58D10D8	0	0	0	0	0	0
n02938	532908A7	532908A7	532908A7	0	0	0	0	0	0
n02939	00000000	00000000	00000000	0	0	0	0	0	0
n02940	D5C9442A	D5C9442A	D5C9442A	0	0	0	0	0	0
n02941	530B2196	530B2196	530B2196	0	0	0	0	0	0
n02942	00000000	00000000	00000000	0	0	0	0	0	0
n02943	56B88A6F	56B88A6F	56B88A6F	0	0	0	0	0	0
n02944	53097B91	53097B91	53097B91	0	0	0	0	0	0
n02945	55E3BA40	55E3BA40	55E3BA40	0	0	0	0	0	0
n02946	51DA7E2B	51DA7E2B	51DA7E2B	0	0	0	0	0	0
n02947	531E9122	531E9122	531E9122	0	0	0	0	0	0
n02948	00000000	00000000	00000000	0	0	0	0	0	0
n02949	D317A3B5	D317A3B5	D317A3B5	0	0	0	0	0	0
n02950	533F0538	533F0538	533F0538	0	0	0	0	0	0
n02951	D6790ABD	D6790ABD	D6790ABD	0	0	0	0	0	0
n02952	00000000	00000000	00000000	0	0	0	0	0	0
n02953	D65F1C11	D65F1C11	D65F1C11	0	0	0	0	0	0
n02954	00000000	00000000	00000000	0	0	0	0	0	0
n02955	00000000	00000000	00000000	0	0	0	0	0	0
n02956	52EF394E	52EF394E	52EF394E	0	0	0	0	0	0
n02957	535D253B	535D253B	535D253B	0	0	0	0	0	0
n02958	00000000	00000000	00000000	0	0	0	0	0	0
n02959	D35B8116	D35B8116	D35B8116	0	0	0	0	0	0
n02960	5603C28F	5603C28F	5603C28F	0	0	0	0	0	0
n02961	5329752A	5329752A	5329752A	0	0	0	0	0	0
n02962	535E75DB	535E75DB	535E75DB	0	0	0	0	0	0
n02963	51E4F60D	51E4F60D	51E4F60D	0	0	0	0	0	0
n02964	51A8E695	51A8E695	51A8E695	0	0	0	0	0	0
n02965	D4E6337B	D4E6337B	D4E6337B	0	0	0	0	0	0
n02966	00000000	00000000	00000000	0	0	0	0	0	0
n02967	5598D8D0	5598D8D0	5598D8D0	0	0	0	0	0	0
n02968	5318933D	5318933D	5318933D	0	0	0	0	0	0
n02969	5363D96C	5363D96C	5363D96C	0	0	0	0	0	0
n02970	00000000	00000000	00000000	0	0	0	0	0	0
n02971	5305BF54	5305BF54	5305BF54	0	0	0	0	0	0
n02972	00000000	00000000	00000000	0	0	0	0	0	0
n02973	D5001B66	D5001B66	D5001B66	0	0	0	0	0	0
n02974	56B72A62	56B72A62	56B72A62	0	0	0	0	0	0
n02975	55DD0E8F	55DD0E8F	55DD0E8F	0	0	0	0	0	0
n02976	00000000	00000000	00000000	0	0	0	0	0	0
n02977	00000000	00000000	00000000	0	0	0	0	0	0
n02978	52BE188D	52BE188D	52BE188D	0	0	0	0	0	0
n02979	D1DCFD3C	D1DCFD3C	D1DCFD3C	0	0	0	0	0	0
n02980	D37B10A5	D37B10A5	D37B10A5	0	0	0	0	0	0
n02981	53282CB7	53282CB7	53282CB7	0	0	0	0	0	0
n02982	D30541ED	D30541ED	D30541ED	0	0	0	0	0	0
n02983	5378D6D6	5378D6D6	5378D6D6	0	0	0	0	0	0
n02984	56AFF1E6	56AFF1E6	56AFF1E6	0	0	0	0	0	0
n02985	537BDC59	537BDC59	537BDC59	0	0	0	0	0	0
n02986	00000000	00000000	00000000	0	0	0	0	0	0
n02987	D29A2481	D29A2481	D29A2481	0	0	0	0	0	0
n02988	52E62F62	52E62F62	52E62F62	0	0	0	0	0	0
n02989	D2D05BEA	D2D05BEA	D2D05BEA	0	0	0	0	0	0
n02990	00000000	00000000	00000000	0	0	0	0	0	0
n02991	D5A3A745	D5A3A745	D5A3A745	0	0	0	0	0	0
n02992	53548BD0	53548BD0	53548BD0	0	0	0	0	0	0
n02993	D66A85BB	D66A85BB	D66A85BB	0	0	0	0	0	0
n02994	00000000	00000000	00000000	0	0	0	0	0	0
n02995	D55ED17B	D55ED17B	D55ED17B	0	0	0	0	0	0
n02996	55B820B5	55B820B5	55B820B5	0	0	0	0	0	0
n02997	D69A9124	D69A9124	D69A9124	0	0	0	0	0	0
n02998	00000000	00000000	00000000	0	0	0	0	0	0
n02999	00000000	00000000	00000000	0	0	0	0	0	0
n03000	00000000	00000000	00000000	0	0	0	0	0	0
n03001	D375C565	D375C565	D375C565	0	0	0	0	0	0
n03002	D348982E	D348982E	D348982E	0	0	0	0	0	0
n03003	00000000	00000000	00000000	0	0	0	0	0	0
n03004	D308E274	D308E274	D308E274	0	0	0	0	0	0
n03005	D36877EE	D36877EE	D36877EE	0	0	0	0	0	0
n03006	CFE1622C	CFE1622C	CFE1622C	0	0	0	0	0	0
n03007	5359F066	5359F066	5359F066	0	0	0	0	0	0
n03008	503B53D0	503B53D0	503B53D0	0	0	0	0	0	0
n03009	5329D2F8	5329D2F8	5329D2F8	0	0	0	0	0	0
n03010	52D3FE37	52D3FE37	52D3FE37	0	0	0	0	0	0
n03011	D33ED1DF	D33ED1DF	D33ED1DF	0	0	0	0	0	0
n03012	53145606	53145606	53145606	0	0	0	0	0	0
n03013	00000000	00000000	00000000	0	0	0	0	0	0
n03014	5320AFB0	5320AFB0	5320AFB0	0	0	0	0	0	0
n03015	529F08D9	529F08D9	529F08D9	0	0	0	0	0	0
n03016	D209360C	D209360C	D209360C	0	0	0	0	0	0
n03017	5316312F	5316312F	5316312F	0	0	0	0	0	0
n03018	00000000	00000000	00000000	0	0	0	0	0	0
n03019	00000000	00000000	00000000	0	0	0	0	0	0
n03020	00000000	00000000	00000000	0	0	0	0	0	0
n03021	52E4605D	52E4605D	52E4605D	0	0	0	0	0	0
n03022	74172438	74172438	74172438	0	0	0	0	0	0
n03023	74172439	74172439	74172439	0	0	0	0	0	0
n03024	74172438	74172438	74172438	0	0	0	0	0	0
n03025	67376DB0	67376DB0	67376DB0	0	0	0	0	0	0
n03026	67376DB0	67376DB0	67376DB0	0	0	0	0	0	0
n03027	67376DAF	67376DAF	67376DAF	0	0	0	0	0	0
n03028	7DE5A062	7DE5A062	7DE5A062	0	0	0	0	0	0
n03029	7DE5A063	7DE5A063	7DE5A063	0	0	0	0	0	0
n03030	7DE5A062	7DE5A062	7DE5A062	0	0	0	0	0	0
n03031	4FB852DC	4FB852DC	4FB852DC	0	0	0	0	0	0
n03032	4FB852DC	4FB852DC	4FB852DC	0	0	0	0	0	0
n03033	4FB852DB	4FB852DB	4FB852DB	0	0	0	0	0	0
n03034	51040BBA	51040BBA	51040BBA	0	0	0	0	0	0
n03035	51040BBB	51040BBB	51040BBB	0	0	0	0	0	0
n03036	51040BBA	51040BBA	51040BBA	0	0	0	0	0	0
n03037	60CBE30E	60CBE30E	60CBE30E	0	0	0	0	0	0
n03038	60CBE30F	60CBE30F	60CBE30F	0	0	0	0	0	0
n03039	60CBE30E	60CBE30E	60CBE30E	0	0	0	0	0	0
n03040	5D74145A	5D74145A	5D74145A	0	0	0	0	0	0
n03041	5D74145A	5D74145A	5D74145A	0	0	0	0	0	0
n03042	5D741459	5D741459	5D741459	0	0	0	0	0	0
n03043	1E8EBAB4	1E8EBAB4	1E8EBAB4	0	0	1	1	1	1
n03044	1E8EBAB5	1E8EBAB5	1E8EBAB5	0	0	1	1	1	1
n03045	1E8EBAB4	1E8EBAB4	1E8EBAB4	0	0	1	1	1	1
n03046	728D4FF4	728D4FF4	728D4FF4	0	0	0	0	0	0
n03047	728D4FF4	728D4FF4	728D4FF4	0	0	0	0	0	0
n03048	728D4FF3	728D4FF3	728D4FF3	0	0	0	0	0	0
n03049	22B2C78E	22B2C78E	22B2C78E	0	0	4	4	4	4
n03050	22B2C78E	22B2C78E	22B2C78E	0	0	4	4	4	4
n03051	22B2C78D	22B2C78D	22B2C78D	0	0	4	4	4	4
n03052	2B02D48E	2B02D48E	2B02D48E	0	0	4	4	4	4
n03053	2B02D48E	2B02D48E	2B02D48E	0	0	4	4	4	4
n03054	2B02D48D	2B02D48D	2B02D48D	0	0	4	4	4	4
n03055	7DE5B22E	7DE5B22E	7DE5B22E	0	0	0	0	0	0
n03056	7DE5B22F	7DE5B22F	7DE5B22F	0	0	0	0	0	0
n03057	7DE5B22E	7DE5B22E	7DE5B22E	0	0	0	0	0	0
n03058	7BCD7B3C	7BCD7B3C	7BCD7B3C	0	0	0	0	0	0
n03059	7BCD7B3D	7BCD7B3D	7BCD7B3D	0	0	0	0	0	0
n03060	7BCD7B3C	7BCD7B3C	7BCD7B3C	0	0	0	0	0	0
n03061	0256C87A	0256C87A	0256C87A	0	0	1	1	1	1
n03062	0256C87A	0256C87A	0256C87A	0	0	1	1	1	1
n03063	0256C879	0256C879	0256C879	0	0	1	1	1	1
n03064	1014232A	1014232A	1014232A	0	0	2	2	2	2
n03065	1014232A	1014232A	1014232A	0	0	2	2	2	2
n03066	10142329	10142329	10142329	0	0	2	2	2	2
n03067	260A9834	260A9834	260A9834	0	0	4	4	4	4
n03068	260A9834	260A9834	260A9834	0	0	4	4	4	4
n03069	260A9833	260A9833	260A9833	0	0	4	4	4	4
n03070	7AAEC106	7AAEC106	7AAEC106	0	0	0	0	0	0
n03071	7AAEC106	7AAEC106	7AAEC106	0	0	0	0	0	0
n03072	7AAEC105	7AAEC105	7AAEC105	0	0	0	0	0	0
n03073	167E83D6	167E83D6	167E83D6	0	0	2	2	2	2
n03074	167E83D6	167E83D6	167E83D6	0	0	2	2	2	2
n03075	167E83D5	167E83D5	167E83D5	0	0	2	2	2	2
n03076	76A4573E	76A4573E	76A4573E	0	0	0	0	0	0
n03077	76A4573F	76A4573F	76A4573F	0	0	0	0	0	0
n03078	76A4573E	76A4573E	76A4573E	0	0	0	0	0	0
n03079	4644BB42	4644BB42	4644BB42	0	0	12590	12590	12590	12590
n03080	4644BB43	4644BB43	4644BB43	0	0	12590	12590	12590	12590
n03081	4644BB42	4644BB42	4644BB42	0	0	12590	12590	12590	12590
n03082	585035C6	585035C6	585035C6	0	0	0	0	0	0
n03083	585035C6	585035C6	585035C6	0	0	0	0	0	0
n03084	585035C5	585035C5	585035C5	0	0	0	0	0	0
n03085	7D99EE1E	7D99EE1E	7D99EE1E	0	0	0	0	0	0
n03086	7D99EE1F	7D99EE1F	7D99EE1F	0	0	0	0	0	0
n03087	7D99EE1E	7D99EE1E	7D99EE1E	0	0	0	0	0	0
n03088	6D4F9596	6D4F9596	6D4F9596	0	0	0	0	0	0
n03089	6D4F9596	6D4F9596	6D4F9596	0	0	0	0	0	0
n03090	6D4F9595	6D4F9595	6D4F9595	0	0	0	0	0	0
n03091	184265C2	184265C2	184265C2	0	0	2	2	2	2
n03092	184265C2	184265C2	184265C2	0	0	2	2	2	2
n03093	184265C1	184265C1	184265C1	0	0	2	2	2	2
n03094	3CE480E0	3CE480E0	3CE480E0	0	0	0	0	0	0
n03095	3CE480E0	3CE480E0	3CE480E0	0	0	0	0	0	0
n03096	3CE480DF	3CE480DF	3CE480DF	0	0	0	0	0	0
n03097	6C94DCD4	6C94DCD4	6C94DCD4	0	0	0	0	0	0
n03098	6C94DCD4	6C94DCD4	6C94DCD4	0	0	0	0	0	0
n03099	6C94DCD3	6C94DCD3	6C94DCD3	0	0	0	0	0	0
n03100	4E58EC42	4E58EC42	4E58EC42	909840544	909840544	909840544	909840544	909840544	909840544
n03101	4E58EC43	4E58EC43	4E58EC43	0	0	909840544	909840544	909840544	909840544
n03102	4E58EC42	4E58EC42	4E58EC42	0	0	909840543	909840543	909840543	909840543
n03103	2996985C	2996985C	2996985C	0	0	6	6	6	6
n03104	2996985D	2996985D	2996985D	0	0	6	6	6	6
n03105	2996985C	2996985C	2996985C	0	0	6	6	6	6
n03106	1B66C990	1B66C990	1B66C990	0	0	1	1	1	1
n03107	1B66C991	1B66C991	1B66C991	0	0	1	1	1	1
n03108	1B66C990	1B66C990	1B66C990	0	0	1	1	1	1
n03109	005DCD48	005DCD48	005DCD48	0	0	8	8	8	8
n03110	005DCD48	005DCD48	005DCD48	0	0	8	8	8	8
n03111	005DCD47	005DCD47	005DCD47	0	0	8	8	8	8
n03112	38EE688C	38EE688C	38EE688C	0	0	0	0	0	0
n03113	38EE688D	38EE688D	38EE688D	0	0	0	0	0	0
n03114	38EE688C	38EE688C	38EE688C	0	0	0	0	0	0
n03115	1293FF0A	1293FF0A	1293FF0A	0	0	9	9	9	9
n03116	1293FF0B	1293FF0B	1293FF0B	0	0	9	9	9	9
n03117	1293FF0A	1293FF0A	1293FF0A	0	0	9	9	9	9
n03118	0DD7BDB8	0DD7BDB8	0DD7BDB8	0	0	1	1	1	1
n03119	0DD7BDB9	0DD7BDB9	0DD7BDB9	0	0	1	1	1	1
n03120	0DD7BDB8	0DD7BDB8	0DD7BDB8	0	0	1	1	1	1
n03121	037CB5D6	037CB5D6	037CB5D6	0	0	7	7	7	7
n03122	037CB5D7	037CB5D7	037CB5D7	0	0	7	7	7	7
n03123	037CB5D6	037CB5D6	037CB5D6	0	0	7	7	7	7
n03124	63ED4E1A	63ED4E1A	63ED4E1A	0	0	0	0	0	0
n03125	63ED4E1A	63ED4E1A	63ED4E1A	0	0	0	0	0	0
n03126	63ED4E19	63ED4E19	63ED4E19	0	0	0	0	0	0
n03127	3F165156	3F165156	3F165156	0	0	0	0	0	0
n03128	3F165157	3F165157	3F165157	0	0	0	0	0	0
n03129	3F165156	3F165156	3F165156	0	0	0	0	0	0
n03130	4552C7A8	4552C7A8	4552C7A8	0	0	3372	3372	3372	3372
n03131	4552C7A8	4552C7A8	4552C7A8	0	0	3372	3372	3372	3372
n03132	4552C7A7	4552C7A7	4552C7A7	0	0	3372	3372	3372	3372
n03133	73F211C6	73F211C6	73F211C6	0	0	0	0	0	0
n03134	73F211C6	73F211C6	73F211C6	0	0	0	0	0	0
n03135	73F211C5	73F211C5	73F211C5	0	0	0	0	0	0
n03136	4DCA66A2	4DCA66A2	4DCA66A2	424465488	424465488	424465488	424465488	424465488	424465488
n03137	4DCA66A3	4DCA66A3	4DCA66A3	0	0	424465488	424465488	424465488	424465488
n03138	4DCA66A2	4DCA66A2	4DCA66A2	0	0	424465487	424465487	424465487	424465487
n03139	76A2031C	76A2031C	76A2031C	0	0	0	0	0	0
n03140	76A2031D	76A2031D	76A2031D	0	0	0	0	0	0
n03141	76A2031C	76A2031C	76A2031C	0	0	0	0	0	0
n03142	5DC156C8	5DC156C8	5DC156C8	0	0	0	0	0	0
n03143	5DC156C8	5DC156C8	5DC156C8	0	0	0	0	0	0
n03144	5DC156C7	5DC156C7	5DC156C7	0	0	0	0	0	0
n03145	1E24EE6A	1E24EE6A	1E24EE6A	0	0	8	8	8	8
n03146	1E24EE6A	1E24EE6A	1E24EE6A	0	0	8	8	8	8
n03147	1E24EE69	1E24EE69	1E24EE69	0	0	8	8	8	8
n03148	5105193C	5105193C	5105193C	0	0	0	0	0	0
n03149	5105193D	5105193D	5105193D	0	0	0	0	0	0
n03150	5105193C	5105193C	5105193C	0	0	0	0	0	0
n03151	4ED06320	4ED06320	4ED06320	1748078656	1748078656	1748078656	1748078656	1748078656	1748078656
n03152	4ED06321	4ED06321	4ED06321	0	0	1748078656	1748078656	1748078656	1748078656
n03153	4ED06320	4ED06320	4ED06320	0	0	1748078655	1748078655	1748078655	1748078655
n03154	5565FB7C	5565FB7C	5565FB7C	0	0	0	0	0	0
n03155	5565FB7C	5565FB7C	5565FB7C	0	0	0	0	0	0
n03156	5565FB7B	5565FB7B	5565FB7B	0	0	0	0	0	0
n03157	0CFE8F86	0CFE8F86	0CFE8F86	0	0	3	3	3	3
n03158	0CFE8F87	0CFE8F87	0CFE8F87	0	0	3	3	3	3
n03159	0CFE8F86	0CFE8F86	0CFE8F86	0	0	3	3	3	3
n03160	76B71F26	76B71F26	76B71F26	0	0	0	0	0	0
n03161	76B71F26	76B71F26	76B71F26	0	0	0	0	0	0
n03162	76B71F25	76B71F25	76B71F25	0	0	0	0	0	0
n03163	48F12B60	48F12B60	48F12B60	0	0	493915	493915	493915	493915
n03164	48F12B61	48F12B61	48F12B61	0	0	493915	493915	493915	493915
n03165	48F12B60	48F12B60	48F12B60	0	0	493915	493915	493915	493915
n03166	127BDAC4	127BDAC4	127BDAC4	0	0	7	7	7	7
n03167	127BDAC5	127BDAC5	127BDAC5	0	0	7	7	7	7
n03168	127BDAC4	127BDAC4	127BDAC4	0	0	7	7	7	7
n03169	1F5E91C4	1F5E91C4	1F5E91C4	0	0	4	4	4	4
n03170	1F5E91C5	1F5E91C5	1F5E91C5	0	0	4	4	4	4
n03171	1F5E91C4	1F5E91C4	1F5E91C4	0	0	4	4	4	4
n03172	745C95D4	745C95D4	745C95D4	0	0	0	0	0	0
n03173	745C95D5	745C95D5	745C95D5	0	0	0	0	0	0
n03174	745C95D4	745C95D4	745C95D4	0	0	0	0	0	0
n03175	093D86F8	093D86F8	093D86F8	0	0	2	2	2	2
n03176	093D86F8	093D86F8	093D86F8	0	0	2	2	2	2
n03177	093D86F7	093D86F7	093D86F7	0	0	2	2	2	2
n03178	3970E862	3970E862	3970E862	0	0	0	0	0	0
n03179	3970E862	3970E862	3970E862	0	0	0	0	0	0
n03180	3970E861	3970E861	3970E861	0	0	0	0	0	0
n03181	2EBC2EB0	2EBC2EB0	2EBC2EB0	0	0	8	8	8	8
n03182	2EBC2EB1	2EBC2EB1	2EBC2EB1	0	0	8	8	8	8
n03183	2EBC2EB0	2EBC2EB0	2EBC2EB0	0	0	8	8	8	8
n03184	0DD22648	0DD22648	0DD22648	0	0	1	1	1	1
n03185	0DD22649	0DD22649	0DD22649	0	0	1	1	1	1
n03186	0DD22648	0DD22648	0DD22648	0	0	1	1	1	1
n03187	63D23ADC	63D23ADC	63D23ADC	0	0	0	0	0	0
n03188	63D23ADD	63D23ADD	63D23ADD	0	0	0	0	0	0
n03189	63D23ADC	63D23ADC	63D23ADC	0	0	0	0	0	0
n03190	35E55388	35E55388	35E55388	0	0	0	0	0	0
n03191	35E55388	35E55388	35E55388	0	0	0	0	0	0
n03192	35E55387	35E55387	35E55387	0	0	0	0	0	0
n03193	096B62AA	096B62AA	096B62AA	0	0	2	2	2	2
n03194	096B62AA	096B62AA	096B62AA	0	0	2	2	2	2
n03195	096B62A9	096B62A9	096B62A9	0	0	2	2	2	2
n03196	0D9F94C0	0D9F94C0	0D9F94C0	0	0	9	9	9	9
n03197	0D9F94C0	0D9F94C0	0D9F94C0	0	0	9	9	9	9
n03198	0D9F94BF	0D9F94BF	0D9F94BF	0	0	9	9	9	9
n03199	083C7EA2	083C7EA2	083C7EA2	0	0	5	5	5	5
n03200	083C7EA3	083C7EA3	083C7EA3	0	0	5	5	5	5
n03201	083C7EA2	083C7EA2	083C7EA2	0	0	5	5	5	5
n03202	5F2886E2	5F2886E2	5F2886E2	0	0	0	0	0	0
n03203	5F2886E2	5F2886E2	5F2886E2	0	0	0	0	0	0
n03204	5F2886E1	5F2886E1	5F2886E1	0	0	0	0	0	0
n03205	0D6F5A7A	0D6F5A7A	0D6F5A7A	0	0	7	7	7	7
n03206	0D6F5A7A	0D6F5A7A	0D6F5A7A	0	0	7	7	7	7
n03207	0D6F5A79	0D6F5A79	0D6F5A79	0	0	7	7	7	7
n03208	37C95228	37C95228	37C95228	0	0	0	0	0	0
n03209	37C95228	37C95228	37C95228	0	0	0	0	0	0
n03210	37C95227	37C95227	37C95227	0	0	0	0	0	0
n03211	13DD56E4	13DD56E4	13DD56E4	0	0	5	5	5	5
n03212	13DD56E5	13DD56E5	13DD56E5	0	0	5	5	5	5
n03213	13DD56E4	13DD56E4	13DD56E4	0	0	5	5	5	5
n03214	6E799D1C	6E799D1C	6E799D1C	0	0	0	0	0	0
n03215	6E799D1C	6E799D1C	6E799D1C	0	0	0	0	0	0
n03216	6E799D1B	6E799D1B	6E799D1B	0	0	0	0	0	0
n03217	518EB322	518EB322	518EB322	0	0	0	0	0	0
n03218	518EB322	518EB322	518EB322	0	0	0	0	0	0
n03219	518EB321	518EB321	518EB321	0	0	0	0	0	0
n03220	23D1623A	23D1623A	23D1623A	0	0	2	2	2	2
n03221	23D1623B	23D1623B	23D1623B	0	0	2	2	2	2
n03222	23D1623A	23D1623A	23D1623A	0	0	2	2	2	2
n03223	6E65CBC4	6E65CBC4	6E65CBC4	0	0	0	0	0	0
n03224	6E65CBC5	6E65CBC5	6E65CBC5	0	0	0	0	0	0
n03225	6E65CBC4	6E65CBC4	6E65CBC4	0	0	0	0	0	0
n03226	73BBF71C	73BBF71C	73BBF71C	0	0	0	0	0	0
n03227	73BBF71D	73BBF71D	73BBF71D	0	0	0	0	0	0
n03228	73BBF71C	73BBF71C	73BBF71C	0	0	0	0	0	0
n03229	4D9B1CD8	4D9B1CD8	4D9B1CD8	325294832	325294832	325294832	325294832	325294832	325294832
